name,position,age,player_id,season,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
Cethan Carter,TE,30.4,00-0033338,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,7,53.0,0,0.0,0.0,54.0,10.0,3.0,1.635020989459008,0,4.07085020242915,0.24363044363044362,0.254985380410437,0.5439354317329714,0.0,5.300000000000001,10.3,6,0.03398058252427184,0.031652989449003514,0.01763668430335097,0.07629326534561058,0.0390279823269514,0.0,0.04285714285714286,0.039473684210526314,0.0195139911634757,0.03122238586156112,0.25728155339805825,0.021470858000500293
Chad Beebe,WR,28.7,00-0034309,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,20,30,201.0,2,0.0,0.0,181.0,73.0,12.0,6.1020529641537,0,13.476963601532567,0.8671077402809348,0.833199848192723,1.8839015041563083,0.0,32.1,52.1,10,0.08522727272727272,0.07020946470131885,0.054599850411368736,0.18400848085196417,0.07158119658119658,0.08695652173913043,0.08391608391608392,0.08433734939759036,0.0792688591601635,0.07465626161278335,0.5710227272727273,0.04991282021804526
Chad Hansen,WR,28.1,00-0033840,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,17,24,236.0,1,0.0,0.0,290.0,39.0,11.0,11.048060331299952,0,3.879267975012656,0.718304907778592,0.9336004173610022,1.7309776538205894,0.0,29.6,46.6,5,0.13186813186813187,0.17480409885473178,0.064891846921797,0.33764547688598323,0.14372716199756394,0.1111111111111111,0.1506849315068493,0.14634146341463414,0.1274191365543375,0.13720395182027337,1.2967032967032968,0.0903661185231151
Chad Henne,QB,38.6,00-0026197,2020,28,38,248.0,2,0.0,2.0,4.0,0,0,158.0,200.0,15.0,13.956284160463838,0,9.871882086167801,0.17779097152773154,7,-2.0,1,2.0,0.0,1.0,-1.590775938500883,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.72,23.72,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07412963310206887
Chandler Cox,RB,25.6,00-0035310,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,9.0,0,0.0,0.0,2.0,7.0,1.0,0.5431985650211573,0,3.0,0.05925925925925926,0.007782101167315175,0.09433635970600951,0.0,0.9000000000000001,2.9000000000000004,2,0.0273972602739726,0.003284072249589491,0.02491103202846975,0.043723148210630496,0.013533834586466165,0.0,0.034482758620689655,0.03125,0.006766917293233083,0.010827067669172933,0.1232876712328767,0.014091350826044704
Charlie Woerner,TE,26.5,00-0036429,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,36.0,0,0.0,0.0,10.0,25.0,2.0,0.6342874194087926,0,5.125,0.10258075258075258,0.037794226365732035,0.1803270873271413,0.0,3.6000000000000005,6.6000000000000005,3,0.03305785123966942,0.012165450121654502,0.06830601092896176,0.05931913695682774,0.04240282685512368,0.0,0.044444444444444446,0.04,0.02120141342756184,0.033922261484098944,0.2975206611570248,0.023838763273856825
Chase Claypool,WR,25.7,00-0036326,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,16.0,2,0.0,0.0,4.0,-0.16023380943806842,0,62,109,873.0,9,3.0,1.0,1438.0,329.0,41.0,46.902786584405284,0,11.340942105180732,2.7402509360452743,4.914099562050756,7.5502460975034404,0.0,152.9,214.9,16,0.16615853658536586,0.30911435941530524,0.1590909090909091,0.496529292410293,0.21143133930733835,0.2571428571428571,0.19902912621359223,0.2074688796680498,0.23428709822509775,0.22057364287444212,1.3307926829268293,0.13962161178824814
Chase Daniel,QB,37.3,00-0026544,2020,29,43,264.0,1,2.0,3.0,29.0,0,0,275.0,119.0,14.0,-14.95696151156864,0,3.7109671528654733,0.2514169949574868,2,16.0,0,0.0,0.0,1.0,0.8681841916404665,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.16,12.16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03547464846257074
Chase Edmonds,RB,28.0,00-0034681,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,97,448.0,1,1.0,0.0,22.0,-6.712357114342293,0,53,67,402.0,4,1.0,0.0,135.0,326.0,21.0,9.082409782518369,0,38.45523088023088,1.9566882439706463,0.5043523599429771,3.2880790179160537,0.0,115.0,168.0,16,0.11652173913043479,0.030269058295964126,0.1745182012847966,0.19899785533242348,0.09800097513408093,0.14814814814814814,0.0995260663507109,0.10504201680672269,0.12307456164111454,0.10803040973689439,0.6991304347826087,0.1087392717057826
Chris Carson,RB,29.4,00-0033594,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,141,681.0,5,1.0,0.0,43.0,16.849804891353422,0,37,46,287.0,4,0.0,0.0,61.0,257.0,14.0,-12.36918088098173,0,31.188496732026145,1.4171790823897303,0.17418675456259797,2.2476993517784143,0.0,150.8,187.8,12,0.10952380952380952,0.01676284693597142,0.19410876132930513,0.17769599183449142,0.09114004445855828,0.125,0.0875,0.09375,0.10807002222927914,0.09791203556684663,0.6833333333333333,0.15067877659745177
Chris Conley,WR,31.4,00-0032128,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,40,63,471.0,2,1.0,1.0,652.0,180.0,24.0,12.111614615499548,0,13.33919911298188,1.720178121818611,2.307158848257371,4.195278376508076,0.0,57.1,97.10000000000001,14,0.11954459203036052,0.16146607231302626,0.12320328542094455,0.3084897458959618,0.13624529939253688,0.09090909090909091,0.13559322033898305,0.1306532663316583,0.1135771951508139,0.1271780576958477,0.8937381404174574,0.08140646221432285
Chris Godwin,WR,28.1,00-0033921,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,65,84,840.0,7,1.0,0.0,858.0,280.0,43.0,55.188498306483844,0,13.018394973354207,2.2600209531308995,2.3829850523256946,5.058120966324336,0.0,126.0,191.0,12,0.1810344827586207,0.20307692307692307,0.1895734597156398,0.4340132625994695,0.22963367960634226,0.21212121212121213,0.24157303370786518,0.23696682464454977,0.2208774458637772,0.22613118610931623,1.8103448275862069,0.14562144523566278
Chris Herndon,TE,28.0,00-0034766,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,31,45,287.0,3,2.0,2.0,308.0,128.0,17.0,1.714193189581378,0,9.56637470863833,1.4817527930113141,1.408100878294939,3.2082998043234285,0.0,42.7,73.7,11,0.12605042016806722,0.10739191073919108,0.11808118081180811,0.2749891588434537,0.13262476894639558,0.2727272727272727,0.1619047619047619,0.1724137931034483,0.20267602083683414,0.160645269702571,0.803921568627451,0.09814104612762331
Chris Hogan,WR,34.3,00-0028237,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,14,26,118.0,0,0.0,0.0,259.0,40.0,6.0,-6.5946911172861,0,3.024306455794659,0.7694174417730306,1.178889892615844,1.9793490874906368,0.0,11.8,25.8,5,0.15028901734104047,0.19270833333333334,0.07692307692307693,0.37960019267822737,0.11764705882352941,0.0,0.13636363636363635,0.125,0.058823529411764705,0.09411764705882353,0.6820809248554913,0.0767583006069261
Chris Manhertz,TE,32.0,00-0031484,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,8,52.0,0,0.0,0.0,32.0,33.0,1.0,-0.7028197829495184,0,14.354978354978355,0.25454658359070126,0.1296051878828587,0.47254350690405295,0.0,5.200000000000001,11.200000000000001,7,0.03333333333333333,0.017438692098092644,0.03806228373702422,0.06395095367847412,0.028384279475982533,0.0,0.011494252873563218,0.010752688172043012,0.014192139737991267,0.022707423580786028,0.21666666666666667,0.018884467525460313
Chris Streveler,QB,29.1,00-0035752,2020,11,16,105.0,1,1.0,2.0,10.0,1,0,106.0,98.0,5.0,-13.418105398392072,0,0.9905660377358491,0.020533652175913186,4,15.0,0,0.0,0.0,2.0,0.9683568106847815,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.699999999999999,7.699999999999999,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04971590909090909
Chris Thompson,RB,32.3,00-0030404,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,20.0,0,0.0,0.0,1.0,-1.692054470826406,0,20,23,146.0,1,0.0,0.0,64.0,107.0,5.0,-0.5434789085836966,0,22.038742690058477,0.5981203007518797,0.20342074059274554,1.0395749695427414,0.0,22.599999999999998,42.6,6,0.09663865546218488,0.034972677595628415,0.14078947368421052,0.17293612526978006,0.08929663608562691,0.1,0.058823529411764705,0.06315789473684211,0.09464831804281346,0.09143730886850153,0.6134453781512605,0.07551852508420492
Christian Blake,WR,26.7,00-0034132,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,13,18,141.0,0,0.0,0.0,173.0,26.0,6.0,1.352443475186587,0,5.456022408963586,0.5001475538240244,0.5377579636564659,1.1266519052955626,0.0,14.100000000000001,27.1,7,0.06691449814126393,0.07567804024496938,0.03551912568306011,0.1609141794078714,0.07071213640922769,0.0,0.05714285714285714,0.05128205128205128,0.035356068204613844,0.056569709127382156,0.5241635687732342,0.04084031587196335
Christian Kirk,WR,27.4,00-0034775,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,3.0,0,0.0,0.0,1.0,1.756562818074599,0,48,79,621.0,6,0.0,0.0,935.0,175.0,30.0,11.20278118072314,0,12.367641620561013,2.291596130284151,3.4553258034588774,5.856122257847441,0.0,98.4,146.4,14,0.1539961013645224,0.2388250319284802,0.10903426791277258,0.42205417758956776,0.1706043956043956,0.25,0.16216216216216217,0.1722488038277512,0.2103021978021978,0.18648351648351652,1.2105263157894737,0.10497633730101823
Christian McCaffrey,RB,27.8,00-0033280,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,59,225.0,5,0.0,0.0,14.0,3.933631650790039,0,17,19,149.0,1,0.0,0.0,27.0,123.0,8.0,8.911715284571983,0,42.22727272727273,0.4699197860962567,0.10574988684600045,0.7789045999365853,0.0,73.4,90.4,3,0.15079365079365079,0.03110599078341014,0.2536082474226804,0.25107526881720427,0.15297741273100615,0.3333333333333333,0.16326530612244897,0.17307692307692307,0.24315537303216972,0.18904859685147157,1.1825396825396826,0.2804318153617074
Clyde Edwards-Helaire,RB,25.0,00-0036360,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,181,803.0,4,0.0,0.0,39.0,-9.253437101853219,0,36,54,297.0,1,0.0,0.0,33.0,295.0,12.0,2.1546138044182497,0,9.196969696969695,1.4676414884930657,0.050263608241444206,2.2366467585086096,0.0,140.0,176.0,13,0.10526315789473684,0.007821758710594928,0.15112704918032788,0.16415214381058119,0.07086614173228346,0.02857142857142857,0.05714285714285714,0.053061224489795916,0.049718785151856015,0.062407199100112484,0.5789473684210527,0.11698705166041849
Cody Hollister,WR,30.2,00-0033386,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,12.0,0,0.0,0.0,10.0,2.0,1.0,1.6473786304704845,0,1.2,0.03571428571428571,0.055248618784530384,0.09224546172059983,0.0,1.2000000000000002,2.2,1,0.03571428571428571,0.055248618784530384,0.028985507246376812,0.09777032359905288,0.06153846153846154,0.0,0.07142857142857142,0.058823529411764705,0.03076923076923077,0.04923076923076924,0.42857142857142855,0.019963702359346643
Colby Parkinson,TE,25.2,00-0036244,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,16.0,0,0.0,0.0,11.0,5.0,2.0,2.4208252727403305,0,1.4545454545454546,0.0625,0.048458149779735685,0.12767070484581497,0.0,1.6,3.6,1,0.0625,0.048458149779735685,0.047619047619047616,0.13251651982378854,0.06694560669456066,0.0,0.1111111111111111,0.09090909090909091,0.03347280334728033,0.05355648535564853,0.5,0.030035040881027868
Cole Beasley,WR,34.9,00-0029000,2020,1,1,20.0,1,0.0,0.0,0.0,0,0,20.0,0.0,1.0,2.913771021645516,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,82,107,967.0,4,0.0,0.0,832.0,355.0,53.0,60.382797389617096,0,20.45372598038382,2.9524937997322467,2.7332338160655167,6.342004370844231,0.0,125.5,207.5,15,0.1917562724014337,0.177701836821871,0.1938831239759694,0.42979587805964736,0.21987266939517963,0.1111111111111111,0.2398190045248869,0.22178988326848248,0.16549189025314537,0.19812035773836595,1.7329749103942653,0.13181130972799227
Cole Kmet,TE,25.1,00-0036290,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-3.0,0,0.0,0.0,0.0,-1.0227337748219725,0,28,44,243.0,2,1.0,1.0,288.0,136.0,12.0,0.26869100808609847,0,15.21688467446532,1.2727781971175358,1.0933507047474116,2.6745127889994915,0.0,34.0,62.0,13,0.09381663113006397,0.07815468113975577,0.10149253731343283,0.20324869160690057,0.08017156054107555,0.10526315789473684,0.06936416184971098,0.07291666666666667,0.09271735921790619,0.0851898800118078,0.5181236673773987,0.05585887525451826
Colin Thompson,TE,29.2,00-0033720,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,7.0,1,0.0,0.0,6.0,0.0,1.0,0.8301298317383043,0,1.0,0.07417582417582418,0.03137254901960784,0.13322452057746176,0.0,6.7,7.7,2,0.03636363636363636,0.014423076923076924,0.0,0.06608391608391609,0.021406727828746176,0.3333333333333333,0.0625,0.10526315789473684,0.17737003058103976,0.0837920489296636,0.12727272727272726,0.05461767626613705
Collin Johnson,WR,26.5,00-0036254,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,18,31,272.0,2,0.0,0.0,375.0,65.0,12.0,11.055504588905023,1,8.194444444444445,0.8380354349958238,1.1972073271772141,2.095098281517785,0.0,41.2,59.2,10,0.08136482939632546,0.12295081967213115,0.056818181818181816,0.2204078998321931,0.10587777345270533,0.11764705882352941,0.08888888888888889,0.09210526315789473,0.11176241613811737,0.10823163052687015,0.7139107611548556,0.06391984106417899
Colt McCoy,QB,37.6,00-0027688,2020,40,66,375.0,1,1.0,5.0,24.0,1,1,590.0,127.0,19.0,-9.664052741327854,1,2.264268758477904,0.11065606177816512,9,12.0,0,0.0,0.0,0.0,-4.8193529595737346,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.2,18.2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07599164926931107
Cooper Kupp,WR,30.8,00-0033908,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,33.0,0,0.0,0.0,3.0,2.1854931145790033,0,92,124,974.0,3,0.0,0.0,782.0,525.0,45.0,28.347695380764115,0,24.442366886012074,3.439677080017437,3.225114647686295,7.417095873406562,0.0,118.7,210.70000000000002,15,0.2246376811594203,0.21849678681195864,0.24395910780669144,0.5117539511886974,0.24645748987854252,0.15,0.23195876288659795,0.22429906542056074,0.19822874493927126,0.227165991902834,1.7644927536231885,0.15139974706829157
Cordarrelle Patterson,RB,33.0,00-0030578,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,64,232.0,1,0.0,0.0,12.0,-9.040311797696631,0,21,25,132.0,0,0.0,0.0,90.0,114.0,7.0,-0.6680523290706333,0,13.204761904761906,0.6926754304796021,0.34582871253681663,1.2810932444951748,1.0,48.400000000000006,69.4,15,0.04325259515570934,0.019667832167832168,0.07219759341355288,0.08061315846782974,0.036065573770491806,0.0,0.035,0.03125,0.018032786885245903,0.028852459016393446,0.22837370242214533,0.053045937476114045
Corey Clement,RB,29.4,00-0033725,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,21,75.0,1,0.0,0.0,3.0,-2.4900425400119275,0,5,6,25.0,0,0.0,0.0,-10.0,32.0,2.0,-0.8252911531017162,0,7.333333333333332,0.1834151270652532,-0.02770183745793502,0.25573140437732533,0.0,16.0,21.0,8,0.019736842105263157,-0.0037678975131876413,0.04526166902404526,0.02659094514734462,0.01447596988998263,0.0,0.023809523809523808,0.02127659574468085,0.007237984944991315,0.011580775911986104,0.08223684210526316,0.03355275771713428
Corey Davis,WR,29.2,00-0033871,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,65,92,984.0,5,1.0,1.0,1080.0,291.0,49.0,55.97207084570248,0,12.874019140465661,3.1364675062707295,4.511802336977109,7.862962895290071,0.0,126.4,191.4,14,0.22115384615384615,0.30260577192490895,0.22350230414746544,0.5738153867706963,0.3013782542113323,0.18518518518518517,0.28994082840236685,0.2755102040816326,0.24328171969825874,0.2781396404061029,2.3653846153846154,0.14359666891739814
Courtland Sutton,WR,28.5,00-0034348,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,6,66.0,0,0.0,0.0,106.0,7.0,2.0,-4.61644256112127,0,0.6226415094339622,0.15789473684210525,0.20703125,0.38176398026315783,0.0,6.6000000000000005,9.600000000000001,1,0.15384615384615385,0.2058252427184466,0.11475409836065574,0.3954294249439881,0.2391304347826087,0.0,0.16666666666666666,0.14285714285714285,0.11956521739130435,0.19130434782608696,1.6923076923076923,0.10904134484325308
Craig Reynolds,RB,27.8,00-0035567,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,0,0.0,0.0,0.0,-0.18512318504508585,0,1,1,3.0,0,0.0,0.0,1.0,2.0,0.0,-1.1314386145677418,0,3.0,0.027777777777777776,0.003968253968253968,0.04444444444444444,0.0,0.7000000000000001,1.7000000000000002,1,0.02702702702702703,0.0041841004184100415,0.028985507246376812,0.043887820875268574,0.014218009478672985,0.0,0.0,0.0,0.0071090047393364926,0.011374407582938388,0.08108108108108109,0.022037853253824218
Cullen Gillaspia,RB,28.7,00-0035304,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,6.0,0,0.0,0.0,-2.0,8.0,0.0,-0.22351634572260082,0,-3.0,0.037037037037037035,-0.007017543859649123,0.050643274853801164,0.0,0.6000000000000001,1.6,1,0.037037037037037035,-0.007017543859649123,0.0975609756097561,0.04994152046783625,0.022727272727272728,0.0,0.0,0.0,0.011363636363636364,0.018181818181818184,0.2222222222222222,0.019309678976587016
Curtis Samuel,WR,27.6,00-0033282,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,41,200.0,2,0.0,0.0,10.0,-3.5604165961558465,0,77,97,851.0,3,1.0,0.0,711.0,320.0,39.0,37.836861774872716,0,21.258430648693807,2.9108253810459694,2.7243416921943866,6.2732772561050245,0.0,135.1,212.1,15,0.18618042226487524,0.18429237947122862,0.16359918200409,0.4267045369742958,0.21748019422438028,0.1875,0.21195652173913043,0.21,0.20249009711219013,0.21148415537950424,1.6333973128598849,0.16240180089125741
Cyril Grayson,WR,29.2,00-0033215,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0,0.0,0.0,71.0,0.0,0.0,-3.083427003817633,0,0.0,0.10264550264550264,0.3058608058608059,0.36807081807081804,0.0,0.0,0.0,2,0.047619047619047616,0.15268817204301074,0.0,0.19357910906298004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D'Andre Swift,RB,25.2,00-0036275,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,114,521.0,8,2.0,2.0,31.0,-6.102100144489668,0,46,57,357.0,2,1.0,0.0,50.0,351.0,15.0,9.379179420117367,0,5.196618998476584,1.6717909129639428,0.18039430483534977,2.633962382830659,0.0,143.8,189.8,13,0.12284482758620689,0.012919896640826873,0.22442455242966752,0.19460315869197184,0.10136286201022146,0.08695652173913043,0.08522727272727272,0.08542713567839195,0.09415969187467595,0.09848159395600325,0.7693965517241379,0.15671962215543153
D'Ernest Johnson,RB,28.1,00-0035628,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,33,166.0,0,1.0,0.0,7.0,-2.164770926094136,0,3,4,14.0,0,0.0,0.0,0.0,12.0,0.0,-0.9401284765917808,0,-0.33333333333333326,0.13602732793522268,0.002998699297277106,0.206140081410928,0.0,18.0,21.0,8,0.015625,0.0,0.01643835616438356,0.0234375,0.007383966244725738,0.0,0.0,0.0,0.003691983122362869,0.005907172995780591,0.0546875,0.02882477283333791
D'Onta Foreman,RB,27.9,00-0033925,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,22,95.0,0,0.0,0.0,6.0,-2.653618974843994,0,1,1,5.0,1,0.0,0.0,2.0,3.0,1.0,1.0344758105347864,0,2.5,0.037037037037037035,0.01015228426395939,0.06266215454032713,0.0,16.0,17.0,5,0.007575757575757576,0.0019305019305019305,0.006185567010309278,0.01290803790803791,0.004878048780487805,0.125,0.018518518518518517,0.03225806451612903,0.0649390243902439,0.028902439024390245,0.03787878787878788,0.03904455672944419
D.J. Chark,WR,27.5,00-0034777,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,53,93,706.0,5,0.0,0.0,1300.0,165.0,37.0,10.836873027678518,0,8.768212145926075,2.6031962348612114,4.371494986089453,6.964840842554434,0.0,100.6,153.6,13,0.18712273641851107,0.33462033462033464,0.12276785714285714,0.5483803723240344,0.22173366834170855,0.23809523809523808,0.22560975609756098,0.22702702702702704,0.2299144532184733,0.22500598229241447,1.420523138832998,0.13860814322841467
D.J. Foster,RB,28.3,00-0032577,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,2.0,0,0.0,0.0,0.0,-1.9538308954797685,0,1,1,7.0,0,0.0,0.0,4.0,3.0,1.0,0.6621657733339816,0,1.75,0.038461538461538464,0.016,0.0688923076923077,0.0,0.9,1.9,2,0.013157894736842105,0.006097560975609756,0.02027027027027027,0.024614890885750963,0.013207547169811321,0.0,0.038461538461538464,0.034482758620689655,0.006603773584905661,0.010566037735849057,0.09210526315789473,0.009895833333333333
D.J. Moore,WR,27.0,00-0034827,2020,0,1,0.0,0,0.0,0.0,0.0,0,0,6.0,0.0,0.0,-0.40847092552576214,0,0.0,0.0,2,22.0,0,0.0,0.0,1.0,0.9689566065790132,0,66,118,1193.0,4,0.0,0.0,1561.0,382.0,53.0,26.48506554263033,0,13.397002413596173,3.686651406871995,6.119925513875827,9.813924970021072,0.0,145.5,211.5,15,0.23137254901960785,0.40211231324059765,0.20427807486631017,0.6687486741218899,0.31019240769630785,0.25,0.29608938547486036,0.2923076923076923,0.2800962038481539,0.2981539261570463,2.33921568627451,0.16741336457327402
DK Metcalf,WR,26.3,00-0035640,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,83,129,1303.0,10,1.0,0.0,1768.0,363.0,63.0,59.350534459292824,0,12.014798320621967,3.939223409937577,6.505610929278706,10.462762765401461,0.0,190.3,273.3,16,0.2291296625222025,0.36574265618535373,0.19717544812601848,0.6362886187315868,0.3069493521790342,0.25,0.2916666666666667,0.28515625,0.2784746760895171,0.2955594817432274,2.314387211367673,0.16670733195071366
DaeSean Hamilton,WR,28.0,00-0034370,2020,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,23,44,293.0,2,1.0,1.0,591.0,95.0,16.0,-8.628780533469186,0,8.252583829557514,1.272817015082927,1.897758470470807,3.2376564519539555,0.0,39.300000000000004,62.3,12,0.10304449648711944,0.14560236511456023,0.075516693163752,0.2710486368223274,0.10134901418194396,0.11764705882352941,0.11594202898550725,0.11612903225806452,0.10949803650273668,0.10460862311026106,0.6861826697892272,0.0641910688894842
Dak Prescott,QB,30.7,00-0033077,2020,151,222,1856.0,9,4.0,10.0,66.0,3,3,1762.0,810.0,93.0,32.017795079454636,1,5.360067099456971,0.5513381818277062,18,93.0,3,0.0,0.0,8.0,8.85428566701094,1,1,1,11.0,1,0.0,0.0,10.0,1.0,1.0,2.6684373994357884,0,1.1,0.030303030303030304,0.04219409282700422,0.07499041043344841,0.0,134.64000000000001,135.64000000000001,5,0.00423728813559322,0.0053475935828877,0.0011862396204033216,0.010634007069699991,0.005561172901921132,0.1,0.01020408163265306,0.018518518518518517,0.05278058645096057,0.02444893832153691,0.046610169491525424,0.21488545990304492
